annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction
ANO000477,2023-05-08,Beau Appartement Fès,Fès,,Appartement,Location,7645.99,2500.0,3.0,,5.0,
ANO000753,2024-08-17,Bureau à location - Marrakech,MARRAKECH,,Bureau,Location,6219.02,103.17,0.0,0.0,8.0,1989.0
ANO001203,2024-10-15,Beau Appartement Rabat,Rabat,Souissi,Appartement,Vente,456417.65,112.05,,1.0,,1979.0
ANO000509,2024-11-03,Duplex moderne Tétouan,Tétouan,M'diq,Duplex,Vente,1576675.93,204.44,4.0,2.0,5.0,2024.0
ANO000275,2024-09-16,Villa à location - Rabat,Rabat,,Villa,Location,13397.8,220.97,4.0,3.0,0.0,1993.0
ANO000145,2023-08-16,Appartement moderne Marrakech,Marrakech,Targa,Appartement,Vente,517671.18,102.94,3.0,1.0,0.0,
ANO001383,2024-05-05,Beau Terrain Marrakech,Marrakech,Hivernage,Terrain,Location,3666.05,288.62,0.0,0.0,0.0,2005.0
ANO000602,2023-07-25,Bureau à vente - Tétouan,Tétouan,,Bureau,Vente,594514.24,47.87,0.0,0.0,0.0,1997.0
ANO000708,2023-01-01,Villa moderne Agadir,Agadir,,Villa,Vente,2592302.14,248.46,6.0,4.0,0.0,2007.0
ANO001350,2024-08-31,Terrain à location - Tétouan,Tétouan,M'diq,Terrain,Location,6577.59,287.48,0.0,0.0,0.0,2013.0
ANO000445,2024-11-16,Appartement à location - Casablanca,Casablanca,Bourgogne,Appartement,Location,2097.55,122.27,2.0,1.0,3.0,2002.0
ANO001092,2023-07-28,Appartement moderne Tanger,Tanger,,Appartement,Vente,636536.24,62.09,3.0,1.0,,2020.0
ANO000759,2023-02-18,Beau Terrain Rabat,Rabat,Hay Riad,Terrain,Vente,473826.22,169.7,25.0,0.0,0.0,2010.0
ANO001139,2023-08-26,Duplex 142m² Ville Nouvelle,Meknès,Ville Nouvelle,Duplex,Location,5879.72,142.65,2.0,1.0,7.0,2016.0
ANO000878,,Beau Appartement Marrakech,Marrakech,Gueliz,Appartement,Vente,605582.18,89.93,3.0,2.0,2.0,2012.0
ANO001225,2024-02-22,Appartement 105m² Ville Nouvelle,Fès,Ville Nouvelle,Appartement,Vente,412837.68,105.5,2.0,1.0,,1999.0
ANO001178,2024-03-29,Villa moderne Marrakech,Marrakech,,Villa,Location,12515.4,241.73,5.0,,0.0,
ANO001378,2023-09-13,Villa à vente - Fès,Fès,Zouagha,Villa,Vente,6003431.9,335.63,5.0,3.0,0.0,2019.0
ANO000842,2023-09-29,Beau Villa Kenitra,Kenitra,,Villa,Location,8172.94,323.74,5.0,3.0,0.0,
ANO000178,2024-01-30,Bureau à vente - Oujda,Oujda,,Bureau,Vente,535391.98,117.36,0.0,0.0,2.0,2000.0
ANO000850,2023-09-27,Appartement moderne Marrakech,Marrakech,Targa,Appartement,Location,7096.36,110.53,2.0,,1.0,2024.0
ANO000789,2023-03-16,Beau Appartement Kenitra,Kenitra,Centre,Appartement,Vente,474488.39,123.34,2.0,2.0,1.0,2005.0
ANO001300,2023-06-27,Villa 284m² Talborjt,Agadir,Talborjt,Villa,Location,10221.1,284.35,5.0,2.0,,2013.0
ANO000299,2024-01-11,Villa 301m² Gueliz,Marrakech,Gueliz,Villa,Location,11564.32,301.9,5.0,,0.0,2008.0
ANO000629,2024-02-21,Appartement 92m² Marrakech,Marrakech,,Appartement,Vente,546831.31,92.0,1.0,1.0,2.0,2003.0
ANO001163,2024-08-29,Appartement moderne Agadir,Agadir,,Appartement,Vente,733623.42,101.62,3.0,2.0,1.0,2002.0
ANO001403,2023-06-15,Appartement 15m² Malabata,Tanger,Malabata,Appartement,Vente,2197625.57,15.0,4.0,2.0,1.0,2003.0
ANO001190,2023-12-19,Beau Duplex Tanger,TANGER,Malabata,Duplex,Vente,2444590.81,161.22,,2.0,6.0,2017.0
ANO000147,2024-10-20,Terrain moderne Kenitra,Kenitra,,Terrain,Location,1155.94,293.33,0.0,,0.0,
ANO001138,2023-02-08,Beau Villa Tétouan,Tétouan,M'diq,Villa,Vente,5395386.02,409.32,4.0,3.0,,2003.0
ANO001349,2023-09-28,Villa à location - Fès,FÈS,Zouagha,Villa,Location,29594.61,216.79,6.0,3.0,0.0,
ANO001354,2024-02-21,Bureau à vente - Kenitra,Kenitra,,Bureau,Vente,1105195.21,150.0,0.0,0.0,,2012.0
ANO001488,2023-01-29,Terrain 401m² Hay Qods,Oujda,Hay Qods,Terrain,Vente,1354808.64,401.17,0.0,0.0,0.0,2019.0
ANO000940,2023-10-24,Beau Appartement Agadir,Agadir,Talborjt,Appartement,Location,2376.99,94.84,1.0,1.0,0.0,1994.0
ANO000053,2024-08-01,Villa 287m² Centre Ville,Tanger,Centre Ville,Villa,Location,12531.55,287.91,4.0,2.0,0.0,2000.0
ANO001330,2023-12-15,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,1780719.88,133.09,1.0,1.0,0.0,
ANO000432,2024-06-28,Appartement 87m² Souissi,Rabat,Souissi,Appartement,Vente,650618.89,87.05,3.0,1.0,0.0,1998.0
ANO000584,2024-02-12,Beau Appartement Casablanca,Casablanca,Non spécifié,Appartement,Vente,670125.53,17.42,3.0,1.0,1.0,2010.0
ANO000001,2024-10-16,Appartement à location - Rabat,rabat,Hassan,Appartement,Location,2438.42,81.54,2.0,1.0,1.0,2009.0
ANO000912,2024-12-08,Appartement 134m² Marrakech,MARRAKECH,,Appartement,Vente,444422.28,134.68,2.0,1.0,4.0,2005.0
ANO001130,2023-08-22,Beau Appartement Oujda,Oujda,,Appartement,Location,8125.03,106.54,2.0,2.0,0.0,2011.0
ANO000350,,Villa moderne Tanger,Tanger,Centre Ville,Villa,Vente,3635411.76,368.12,4.0,3.0,0.0,2021.0
ANO001479,2024-02-01,Beau Appartement Marrakech,Marrakech,Gueliz,Appartement,Vente,483629.22,102.4,3.0,2.0,7.0,2019.0
ANO001302,2023-02-18,Beau Appartement Tétouan,Tétouan,,Appartement,Vente,436893.04,125.37,2.0,2.0,1.0,
ANO000862,,Beau Bureau Rabat,Rabat,Souissi,Bureau,Vente,1689427.55,163.86,0.0,0.0,3.0,1990.0
ANO000043,2024-01-31,Appartement moderne Marrakech,Marrakech,Gueliz,Appartement,Location,1724.54,70.84,1.0,1.0,4.0,2010.0
ANO000802,2023-01-07,Beau Villa Casablanca,casablanca,Hay Mohammadi,Villa,,5592517.33,383.88,5.0,,0.0,2020.0
ANO001239,2023-09-02,Duplex 142m² Zouagha,Fès,Zouagha,Duplex,Vente,2407582.45,142.09,4.0,3.0,6.0,2024.0
ANO000982,,Villa à vente - Oujda,Oujda,Hay Qods,Villa,Vente,2104748.45,275.92,4.0,3.0,,2000.0
ANO000265,2024-09-29,Beau Villa Kenitra,Kenitra,Centre,Villa,Vente,2335789.42,147.86,4.0,,0.0,
ANO001411,2023-05-24,Villa à location - Casablanca,Casablanca,Ain Diab,Villa,Location,14574.71,358.45,5.0,2.0,0.0,1990.0
ANO000793,2024-11-29,Bureau moderne Tanger,Tanger,Iberia,Bureau,Vente,1056092.54,66.96,0.0,0.0,5.0,2006.0
ANO000890,2023-11-15,Appartement 98m² Bourgogne,Casablanca,Bourgogne,Appartement,Location,1608.39,98.81,3.0,1.0,0.0,2009.0
ANO001078,2024-11-13,Appartement moderne Marrakech,MARRAKECH,Medina,Appartement,Vente,306903.06,58.23,1.0,1.0,0.0,2024.0
ANO000356,2024-09-17,Beau Terrain Tétouan,Tétouan,Centre,Terrain,Vente,464099.03,144.64,0.0,0.0,,2019.0
ANO001156,2023-11-02,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,389592.95,74.7,1.0,1.0,1.0,2011.0
ANO001317,2023-04-25,Villa à vente - Tétouan,Tétouan,,Villa,Vente,5580010.05,147.68,,3.0,0.0,2014.0
ANO001154,2024-06-15,Appartement à location - Marrakech,MARRAKECH,Medina,Appartement,Location,1637.61,127.39,,2.0,0.0,2024.0
ANO000969,2023-07-06,Beau Appartement Meknès,Meknès,,Appartement,Vente,367939.16,103.76,,2.0,0.0,2006.0
ANO000560,2023-07-10,Terrain 419m² Ville Nouvelle,Fès,Ville Nouvelle,Terrain,Location,5025.58,419.8,0.0,0.0,0.0,1993.0
ANO001044,2023-08-23,Beau Villa Rabat,Rabat,Hassan,Villa,Vente,1994253.43,242.86,,2.0,,1999.0
ANO000710,2023-08-21,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,2445728.68,102.88,1.0,1.0,1.0,2015.0
ANO000709,2024-09-06,Villa 293m² Ville Nouvelle,Fès,Ville Nouvelle,Villa,Vente,2211232.95,293.77,3.0,2.0,0.0,1982.0
ANO000315,2024-08-16,Villa à vente - Fès,Fès,Medina,Villa,Vente,6975301.77,242.07,5.0,2.0,0.0,2024.0
ANO000717,2024-11-09,Appartement moderne Rabat,Rabat,Agdal,Appartement,Location,2150.44,43.92,4.0,2.0,2.0,1997.0
ANO000917,2023-03-17,Bureau moderne Tanger,Tanger,,Bureau,Vente,1354529.33,111.82,0.0,0.0,0.0,2024.0
ANO000520,2024-01-01,Beau Bureau Tanger,Tanger,Iberia,Bureau,Location,3514.91,179.71,0.0,0.0,4.0,2007.0
ANO000522,2023-03-03,Appartement à location - Agadir,Agadir,,Appartement,Location,2624.34,103.42,2.0,1.0,3.0,2007.0
ANO000457,2024-11-02,Appartement 62m² Targa,Marrakech,Targa,Appartement,Location,7290.75,62.88,2.0,1.0,0.0,2008.0
ANO000799,2023-04-22,Appartement 48m² Talborjt,Agadir,Talborjt,,Vente,539987.44,48.76,1.0,1.0,3.0,2002.0
ANO001344,2024-07-17,Villa 318m² Hay Essalam,Kenitra,Hay Essalam,Villa,Vente,7203192.69,318.98,6.0,4.0,0.0,1998.0
ANO000123,2024-08-14,Appartement à vente - Rabat,Rabat,Ocean,Appartement,Vente,576891.1,85.31,2.0,2.0,3.0,2001.0
ANO000317,2024-04-12,Beau Duplex Tétouan,Tétouan,,Duplex,Vente,1772648.39,162.17,4.0,2.0,7.0,
ANO000099,2024-07-31,Appartement moderne Rabat,Rabat,Ocean,Appartement,Vente,592841.86,67.68,3.0,,0.0,2013.0
ANO000992,,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,788473.12,107.78,3.0,2.0,0.0,2010.0
ANO000909,2023-08-29,Appartement 85m² Targa,Marrakech,Targa,Appartement,Vente,2785034.88,85.09,2.0,,4.0,2018.0
ANO001393,2024-07-11,Appartement à vente - Meknès,Meknès,Hamria,Appartement,Vente,548885.37,92.67,4.0,2.0,6.0,2024.0
ANO000619,,Appartement moderne Fès,FÈS,,Appartement,Vente,670069.88,68.23,3.0,2.0,,2020.0
ANO000621,2023-01-27,Beau Villa Tanger,Tanger,Malabata,Villa,Vente,2132845.63,314.86,4.0,3.0,0.0,2016.0
ANO000735,2023-04-08,Beau Bureau Agadir,Agadir,Centre,Bureau,Vente,1487903.18,68.27,0.0,0.0,4.0,2002.0
ANO000540,2024-10-07,Appartement moderne Meknès,Meknès,,Appartement,Vente,459785.07,74.34,2.0,2.0,1.0,2019.0
ANO000783,2024-02-15,Appartement moderne Rabat,Rabat,Agdal,Appartement,Vente,1808465.02,63.43,1.0,1.0,0.0,2010.0
ANO000592,2024-10-22,Appartement moderne Agadir,Agadir,Hay Mohammadi,Appartement,Vente,573352.89,66.44,3.0,1.0,1.0,1999.0
ANO001157,2024-01-05,Appartement à location - Marrakech,Marrakech,Hivernage,Appartement,Location,1981.82,79.53,4.0,3.0,3.0,2009.0
ANO000333,2023-08-30,Beau Bureau Agadir,Agadir,Hay Mohammadi,Bureau,Vente,1919074.61,145.63,0.0,0.0,0.0,2005.0
ANO001089,2024-06-05,Villa 405m² Ain Diab,Casablanca,Ain Diab,Villa,Location,10130.83,405.3,5.0,3.0,,1986.0
ANO001290,2024-02-23,Beau Appartement Fès,Fès,Medina,Appartement,Vente,748434.07,88.5,3.0,2.0,1.0,2014.0
